type,smell,hibernate-core-3.3.0.GA,hibernate-core-3.5.0-Final,hibernate-core-3.6.0.Final,hibernate-core-4.0.0.Final,hibernate-core-4.1.0.Final,hibernate-core-4.2.0.Final,hibernate-core-4.3.0.Final,hibernate-core-5.0.0.Final,hibernate-core-5.1.0.Final,hibernate-core-5.2.0.Final,hibernate-core-5.3.0.Final,hibernate-core-5.4.0.Final
cd,org.hibernate.boot;org.hibernate.boot.registry;org.hibernate.cfg;org.hibernate.cfg.annotations;org.hibernate.procedure.internal;org.hibernate.loader.custom.sql;org.hibernate.engine.query.spi;org.hibernate.loader.custom;org.hibernate.loader;org.hibernate.boot.spi_SeverityScore,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,731.0,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.boot;org.hibernate.boot.registry;org.hibernate.cfg;org.hibernate.cfg.annotations;org.hibernate.procedure.internal;org.hibernate.loader.custom.sql;org.hibernate.engine.query.spi;org.hibernate.loader.custom;org.hibernate.loader;org.hibernate.boot.spi_PageRank,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,100.49826773595315,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.boot;org.hibernate.boot.registry;org.hibernate.cfg;org.hibernate.cfg.annotations;org.hibernate.procedure.internal;org.hibernate.loader.custom.sql;org.hibernate.engine.query.spi;org.hibernate.loader.custom;org.hibernate.loader;org.hibernate.boot.spi_NumSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,10.0,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.boot;org.hibernate.boot.registry;org.hibernate.cfg;org.hibernate.cfg.annotations;org.hibernate.procedure.internal;org.hibernate.loader.custom.sql;org.hibernate.engine.query.spi;org.hibernate.loader.custom;org.hibernate.loader;org.hibernate.boot.spi_TotNumOfSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,1150.0,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.collection;org.hibernate.persister.collection;org.hibernate.dialect;org.hibernate.dialect.lock;org.hibernate.sql;org.hibernate.util;org.hibernate.property;org.hibernate.mapping;org.hibernate.type_SeverityScore,-Infinity,414.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.collection;org.hibernate.persister.collection;org.hibernate.dialect;org.hibernate.dialect.lock;org.hibernate.sql;org.hibernate.util;org.hibernate.property;org.hibernate.mapping;org.hibernate.type_PageRank,-Infinity,124.80504296563893,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.collection;org.hibernate.persister.collection;org.hibernate.dialect;org.hibernate.dialect.lock;org.hibernate.sql;org.hibernate.util;org.hibernate.property;org.hibernate.mapping;org.hibernate.type_NumSetOfElement,-Infinity,9.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.collection;org.hibernate.persister.collection;org.hibernate.dialect;org.hibernate.dialect.lock;org.hibernate.sql;org.hibernate.util;org.hibernate.property;org.hibernate.mapping;org.hibernate.type_TotNumOfSetOfElement,-Infinity,636.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.cfg;org.hibernate.tool.hbm2ddl;org.hibernate.hql.internal.antlr;org.hibernate.hql.internal.ast;org.hibernate.internal.util;org.hibernate.property;org.hibernate.mapping_SeverityScore,-Infinity,-Infinity,-Infinity,-Infinity,498.0,519.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.cfg;org.hibernate.tool.hbm2ddl;org.hibernate.hql.internal.antlr;org.hibernate.hql.internal.ast;org.hibernate.internal.util;org.hibernate.property;org.hibernate.mapping_PageRank,-Infinity,-Infinity,-Infinity,-Infinity,99.75547468168169,106.15010249466309,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.cfg;org.hibernate.tool.hbm2ddl;org.hibernate.hql.internal.antlr;org.hibernate.hql.internal.ast;org.hibernate.internal.util;org.hibernate.property;org.hibernate.mapping_NumSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,7.0,7.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.cfg;org.hibernate.tool.hbm2ddl;org.hibernate.hql.internal.antlr;org.hibernate.hql.internal.ast;org.hibernate.internal.util;org.hibernate.property;org.hibernate.mapping_TotNumOfSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,807.0,863.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.mapping;org.hibernate.internal.util;org.hibernate.cfg;org.hibernate.id.enhanced;org.hibernate.id;org.hibernate.engine.internal;org.hibernate.engine.loading.internal;org.hibernate.engine.spi;org.hibernate.tuple.entity;org.hibernate.property_SeverityScore,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,631.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.mapping;org.hibernate.internal.util;org.hibernate.cfg;org.hibernate.id.enhanced;org.hibernate.id;org.hibernate.engine.internal;org.hibernate.engine.loading.internal;org.hibernate.engine.spi;org.hibernate.tuple.entity;org.hibernate.property_PageRank,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,153.43230162851643,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.mapping;org.hibernate.internal.util;org.hibernate.cfg;org.hibernate.id.enhanced;org.hibernate.id;org.hibernate.engine.internal;org.hibernate.engine.loading.internal;org.hibernate.engine.spi;org.hibernate.tuple.entity;org.hibernate.property_NumSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,10.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.mapping;org.hibernate.internal.util;org.hibernate.cfg;org.hibernate.id.enhanced;org.hibernate.id;org.hibernate.engine.internal;org.hibernate.engine.loading.internal;org.hibernate.engine.spi;org.hibernate.tuple.entity;org.hibernate.property_TotNumOfSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,863.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.dialect;org.hibernate.dialect.lock;org.hibernate.type_SeverityScore,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,1690.0,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.dialect;org.hibernate.dialect.lock;org.hibernate.type_PageRank,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,99.36209180436367,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.dialect;org.hibernate.dialect.lock;org.hibernate.type_NumSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,3.0,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.dialect;org.hibernate.dialect.lock;org.hibernate.type_TotNumOfSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,1150.0,-Infinity,-Infinity,-Infinity,
cd,org.hibernate;org.hibernate.sql;org.hibernate.dialect;org.hibernate.dialect.function;org.hibernate.internal_SeverityScore,-Infinity,-Infinity,-Infinity,-Infinity,399.0,425.0,472.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate;org.hibernate.sql;org.hibernate.dialect;org.hibernate.dialect.function;org.hibernate.internal_PageRank,-Infinity,-Infinity,-Infinity,-Infinity,125.70371639574745,134.9391118371692,148.30261795578232,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate;org.hibernate.sql;org.hibernate.dialect;org.hibernate.dialect.function;org.hibernate.internal_NumSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,5.0,5.0,5.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate;org.hibernate.sql;org.hibernate.dialect;org.hibernate.dialect.function;org.hibernate.internal_TotNumOfSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,807.0,863.0,1028.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.stat;org.hibernate.cache;org.hibernate.cfg;org.hibernate.dialect;org.hibernate.dialect.lock;org.hibernate.engine;org.hibernate.impl;org.hibernate.mapping;org.hibernate.type;org.hibernate.jdbc_SeverityScore,383.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.stat;org.hibernate.cache;org.hibernate.cfg;org.hibernate.dialect;org.hibernate.dialect.lock;org.hibernate.engine;org.hibernate.impl;org.hibernate.mapping;org.hibernate.type;org.hibernate.jdbc_PageRank,127.88345052917073,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.stat;org.hibernate.cache;org.hibernate.cfg;org.hibernate.dialect;org.hibernate.dialect.lock;org.hibernate.engine;org.hibernate.impl;org.hibernate.mapping;org.hibernate.type;org.hibernate.jdbc_NumSetOfElement,10.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.stat;org.hibernate.cache;org.hibernate.cfg;org.hibernate.dialect;org.hibernate.dialect.lock;org.hibernate.engine;org.hibernate.impl;org.hibernate.mapping;org.hibernate.type;org.hibernate.jdbc_TotNumOfSetOfElement,494.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate;org.hibernate.type;org.hibernate.collection.internal;org.hibernate.persister.entity;org.hibernate.dialect;org.hibernate.dialect.function;org.hibernate.internal;org.hibernate.persister.collection;org.hibernate.loader.entity;org.hibernate.sql_SeverityScore,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,605.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate;org.hibernate.type;org.hibernate.collection.internal;org.hibernate.persister.entity;org.hibernate.dialect;org.hibernate.dialect.function;org.hibernate.internal;org.hibernate.persister.collection;org.hibernate.loader.entity;org.hibernate.sql_PageRank,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,196.31601610995813,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate;org.hibernate.type;org.hibernate.collection.internal;org.hibernate.persister.entity;org.hibernate.dialect;org.hibernate.dialect.function;org.hibernate.internal;org.hibernate.persister.collection;org.hibernate.loader.entity;org.hibernate.sql_NumSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,10.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate;org.hibernate.type;org.hibernate.collection.internal;org.hibernate.persister.entity;org.hibernate.dialect;org.hibernate.dialect.function;org.hibernate.internal;org.hibernate.persister.collection;org.hibernate.loader.entity;org.hibernate.sql_TotNumOfSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,863.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.boot.internal;org.hibernate.cfg.annotations.reflection_SeverityScore,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,57.0,7.0,-Infinity,338.0,283.0,
cd,org.hibernate.boot.internal;org.hibernate.cfg.annotations.reflection_PageRank,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,21.26777282124396,22.59001541465649,-Infinity,20.83127955272863,20.861336258028267,
cd,org.hibernate.boot.internal;org.hibernate.cfg.annotations.reflection_NumSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,2.0,2.0,-Infinity,2.0,2.0,
cd,org.hibernate.boot.internal;org.hibernate.cfg.annotations.reflection_TotNumOfSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,1176.0,1150.0,-Infinity,1496.0,1507.0,
cd,org.hibernate.metamodel;org.hibernate.metamodel.source.internal;org.hibernate.metamodel.relational_SeverityScore,-Infinity,-Infinity,-Infinity,239.0,241.0,316.0,285.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.metamodel;org.hibernate.metamodel.source.internal;org.hibernate.metamodel.relational_PageRank,-Infinity,-Infinity,-Infinity,22.521200780510803,22.06534116397081,23.4456754455588,31.923935663987457,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.metamodel;org.hibernate.metamodel.source.internal;org.hibernate.metamodel.relational_NumSetOfElement,-Infinity,-Infinity,-Infinity,3.0,3.0,3.0,3.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.metamodel;org.hibernate.metamodel.source.internal;org.hibernate.metamodel.relational_TotNumOfSetOfElement,-Infinity,-Infinity,-Infinity,789.0,807.0,863.0,1028.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate;org.hibernate.collection;org.hibernate.persister.collection;org.hibernate.pretty;org.hibernate.type;org.hibernate.util;org.hibernate.sql_SeverityScore,-Infinity,343.0,413.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate;org.hibernate.collection;org.hibernate.persister.collection;org.hibernate.pretty;org.hibernate.type;org.hibernate.util;org.hibernate.sql_PageRank,-Infinity,142.2370120854319,156.9057795023289,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate;org.hibernate.collection;org.hibernate.persister.collection;org.hibernate.pretty;org.hibernate.type;org.hibernate.util;org.hibernate.sql_NumSetOfElement,-Infinity,7.0,7.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate;org.hibernate.collection;org.hibernate.persister.collection;org.hibernate.pretty;org.hibernate.type;org.hibernate.util;org.hibernate.sql_TotNumOfSetOfElement,-Infinity,636.0,611.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.action.internal;org.hibernate.internal.util;org.hibernate.property;org.hibernate.mapping;org.hibernate.cfg;org.hibernate.tool.hbm2ddl;org.hibernate.hql.internal.antlr;org.hibernate.hql.internal.ast;org.hibernate.hql.internal.ast.exec_SeverityScore,-Infinity,-Infinity,-Infinity,-Infinity,561.0,575.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.action.internal;org.hibernate.internal.util;org.hibernate.property;org.hibernate.mapping;org.hibernate.cfg;org.hibernate.tool.hbm2ddl;org.hibernate.hql.internal.antlr;org.hibernate.hql.internal.ast;org.hibernate.hql.internal.ast.exec_PageRank,-Infinity,-Infinity,-Infinity,-Infinity,101.95285528346629,107.64462370108032,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.action.internal;org.hibernate.internal.util;org.hibernate.property;org.hibernate.mapping;org.hibernate.cfg;org.hibernate.tool.hbm2ddl;org.hibernate.hql.internal.antlr;org.hibernate.hql.internal.ast;org.hibernate.hql.internal.ast.exec_NumSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,9.0,9.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.action.internal;org.hibernate.internal.util;org.hibernate.property;org.hibernate.mapping;org.hibernate.cfg;org.hibernate.tool.hbm2ddl;org.hibernate.hql.internal.antlr;org.hibernate.hql.internal.ast;org.hibernate.hql.internal.ast.exec_TotNumOfSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,807.0,863.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.hql.internal.antlr;org.hibernate.hql.internal.ast;org.hibernate.loader.hql;org.hibernate.hql.internal.ast.tree_SeverityScore,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,471.0,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.hql.internal.antlr;org.hibernate.hql.internal.ast;org.hibernate.loader.hql;org.hibernate.hql.internal.ast.tree_PageRank,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,31.97598406743245,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.hql.internal.antlr;org.hibernate.hql.internal.ast;org.hibernate.loader.hql;org.hibernate.hql.internal.ast.tree_NumSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,4.0,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.hql.internal.antlr;org.hibernate.hql.internal.ast;org.hibernate.loader.hql;org.hibernate.hql.internal.ast.tree_TotNumOfSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,1150.0,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.engine.spi;org.hibernate.internal.util;org.hibernate.property_SeverityScore,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,337.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.engine.spi;org.hibernate.internal.util;org.hibernate.property_PageRank,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,76.79220678409447,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.engine.spi;org.hibernate.internal.util;org.hibernate.property_NumSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,3.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.engine.spi;org.hibernate.internal.util;org.hibernate.property_TotNumOfSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,863.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.hql.internal.antlr;org.hibernate.hql.internal.ast;org.hibernate.loader.hql;org.hibernate.loader;org.hibernate.persister.collection;org.hibernate.sql;org.hibernate.sql.ordering.antlr;org.hibernate.hql.internal.ast.util;org.hibernate.hql.internal.ast.tree_SeverityScore,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,697.0,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.hql.internal.antlr;org.hibernate.hql.internal.ast;org.hibernate.loader.hql;org.hibernate.loader;org.hibernate.persister.collection;org.hibernate.sql;org.hibernate.sql.ordering.antlr;org.hibernate.hql.internal.ast.util;org.hibernate.hql.internal.ast.tree_PageRank,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,89.15935482286525,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.hql.internal.antlr;org.hibernate.hql.internal.ast;org.hibernate.loader.hql;org.hibernate.loader;org.hibernate.persister.collection;org.hibernate.sql;org.hibernate.sql.ordering.antlr;org.hibernate.hql.internal.ast.util;org.hibernate.hql.internal.ast.tree_NumSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,9.0,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.hql.internal.antlr;org.hibernate.hql.internal.ast;org.hibernate.loader.hql;org.hibernate.loader;org.hibernate.persister.collection;org.hibernate.sql;org.hibernate.sql.ordering.antlr;org.hibernate.hql.internal.ast.util;org.hibernate.hql.internal.ast.tree_TotNumOfSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,1150.0,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.cfg;org.hibernate.impl;org.hibernate.criterion;org.hibernate.loader.criteria;org.hibernate.hql.ast.util_SeverityScore,-Infinity,283.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.cfg;org.hibernate.impl;org.hibernate.criterion;org.hibernate.loader.criteria;org.hibernate.hql.ast.util_PageRank,-Infinity,50.536737904406,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.cfg;org.hibernate.impl;org.hibernate.criterion;org.hibernate.loader.criteria;org.hibernate.hql.ast.util_NumSetOfElement,-Infinity,5.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.cfg;org.hibernate.impl;org.hibernate.criterion;org.hibernate.loader.criteria;org.hibernate.hql.ast.util_TotNumOfSetOfElement,-Infinity,636.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.resource.beans.container.internal;org.hibernate.resource.beans.container.spi;org.hibernate.resource.beans.internal;org.hibernate.resource.beans.spi_SeverityScore,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,593.0,592.0,
