type,smell,apache-cxf-2.0.6,apache-cxf-2.1.1,apache-cxf-2.2.1,apache-cxf-2.3.0,apache-cxf-2.4.0,apache-cxf-2.5.0,apache-cxf-2.6.0,apache-cxf-2.7.0,apache-cxf-3.0.0,apache-cxf-3.1.0,apache-cxf-3.2.0
cd,org.apache.cxf.tools.common;org.apache.cxf.tools.common.toolspec_NumSetOfElement,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-Infinity,-Infinity,-Infinity,
cd,org.apache.cxf.tools.common;org.apache.cxf.tools.common.toolspec_TotNumOfSetOfElement,329.0,457.0,552.0,659.0,740.0,738.0,746.0,794.0,-Infinity,-Infinity,-Infinity,
cd,org.apache.cxf.endpoint;org.apache.cxf.interceptor;org.apache.cxf.phase;org.apache.cxf.message_SeverityScore,-Infinity,202.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,94.0,-Infinity,
cd,org.apache.cxf.endpoint;org.apache.cxf.interceptor;org.apache.cxf.phase;org.apache.cxf.message_PageRank,-Infinity,37.186499657198524,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,33.38000727332009,-Infinity,
cd,org.apache.cxf.endpoint;org.apache.cxf.interceptor;org.apache.cxf.phase;org.apache.cxf.message_NumSetOfElement,-Infinity,4.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,4.0,-Infinity,
cd,org.apache.cxf.endpoint;org.apache.cxf.interceptor;org.apache.cxf.phase;org.apache.cxf.message_TotNumOfSetOfElement,-Infinity,457.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,331.0,-Infinity,
cd,org.apache.cxf;org.apache.cxf.wsdl;org.apache.cxf.endpoint;org.apache.cxf.service.model;org.apache.cxf.ws.addressing;org.apache.cxf.transport_SeverityScore,-Infinity,257.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.apache.cxf;org.apache.cxf.wsdl;org.apache.cxf.endpoint;org.apache.cxf.service.model;org.apache.cxf.ws.addressing;org.apache.cxf.transport_PageRank,-Infinity,60.922975583375234,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.apache.cxf;org.apache.cxf.wsdl;org.apache.cxf.endpoint;org.apache.cxf.service.model;org.apache.cxf.ws.addressing;org.apache.cxf.transport_NumSetOfElement,-Infinity,6.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.apache.cxf;org.apache.cxf.wsdl;org.apache.cxf.endpoint;org.apache.cxf.service.model;org.apache.cxf.ws.addressing;org.apache.cxf.transport_TotNumOfSetOfElement,-Infinity,457.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.apache.cxf.phase;org.apache.cxf.service.model;org.apache.cxf.ws.addressing_SeverityScore,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,323.0,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.apache.cxf.phase;org.apache.cxf.service.model;org.apache.cxf.ws.addressing_PageRank,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,30.40460335468724,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.apache.cxf.phase;org.apache.cxf.service.model;org.apache.cxf.ws.addressing_NumSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,3.0,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.apache.cxf.phase;org.apache.cxf.service.model;org.apache.cxf.ws.addressing_TotNumOfSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,746.0,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.apache.cxf.service.model;org.apache.cxf.ws.addressing;org.apache.cxf;org.apache.cxf.common.util;org.apache.cxf.message;org.apache.cxf.interceptor_SeverityScore,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,114.0,
cd,org.apache.cxf.service.model;org.apache.cxf.ws.addressing;org.apache.cxf;org.apache.cxf.common.util;org.apache.cxf.message;org.apache.cxf.interceptor_PageRank,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,50.697195646398264,
cd,org.apache.cxf.service.model;org.apache.cxf.ws.addressing;org.apache.cxf;org.apache.cxf.common.util;org.apache.cxf.message;org.apache.cxf.interceptor_NumSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,6.0,
cd,org.apache.cxf.service.model;org.apache.cxf.ws.addressing;org.apache.cxf;org.apache.cxf.common.util;org.apache.cxf.message;org.apache.cxf.interceptor_TotNumOfSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,338.0,
cd,org.apache.cxf.common.util;org.apache.cxf.message;org.apache.cxf.transport;org.apache.cxf.helpers_SeverityScore,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,89.0,-Infinity,-Infinity,
cd,org.apache.cxf.common.util;org.apache.cxf.message;org.apache.cxf.transport;org.apache.cxf.helpers_PageRank,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,36.71201355838075,-Infinity,-Infinity,
cd,org.apache.cxf.common.util;org.apache.cxf.message;org.apache.cxf.transport;org.apache.cxf.helpers_NumSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,4.0,-Infinity,-Infinity,
cd,org.apache.cxf.common.util;org.apache.cxf.message;org.apache.cxf.transport;org.apache.cxf.helpers_TotNumOfSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,323.0,-Infinity,-Infinity,
cd,org.apache.cxf.message;org.apache.cxf;org.apache.cxf.interceptor;org.apache.cxf.phase;org.apache.cxf.common.util_SeverityScore,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,109.0,-Infinity,
cd,org.apache.cxf.message;org.apache.cxf;org.apache.cxf.interceptor;org.apache.cxf.phase;org.apache.cxf.common.util_PageRank,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,44.585189198638005,-Infinity,
cd,org.apache.cxf.message;org.apache.cxf;org.apache.cxf.interceptor;org.apache.cxf.phase;org.apache.cxf.common.util_NumSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,5.0,-Infinity,
cd,org.apache.cxf.message;org.apache.cxf;org.apache.cxf.interceptor;org.apache.cxf.phase;org.apache.cxf.common.util_TotNumOfSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,331.0,-Infinity,
cd,org.apache.cxf;org.apache.cxf.common.i18n;org.apache.cxf.common.util_SeverityScore,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,69.0,-Infinity,
cd,org.apache.cxf;org.apache.cxf.common.i18n;org.apache.cxf.common.util_PageRank,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,32.351872642578805,-Infinity,
cd,org.apache.cxf;org.apache.cxf.common.i18n;org.apache.cxf.common.util_NumSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,3.0,-Infinity,
cd,org.apache.cxf;org.apache.cxf.common.i18n;org.apache.cxf.common.util_TotNumOfSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,331.0,-Infinity,
cd,org.apache.cxf.service.model;org.apache.cxf.ws.addressing_SeverityScore,23.0,-Infinity,-Infinity,29.0,90.0,167.0,-Infinity,-Infinity,25.0,-Infinity,6.0,
cd,org.apache.cxf.service.model;org.apache.cxf.ws.addressing_PageRank,19.897611389707226,-Infinity,-Infinity,28.230080765460006,30.371228626579263,32.327370063568324,-Infinity,-Infinity,16.848021985708883,-Infinity,16.816916522535113,
cd,org.apache.cxf.service.model;org.apache.cxf.ws.addressing_NumSetOfElement,2.0,-Infinity,-Infinity,2.0,2.0,2.0,-Infinity,-Infinity,2.0,-Infinity,2.0,
cd,org.apache.cxf.service.model;org.apache.cxf.ws.addressing_TotNumOfSetOfElement,329.0,-Infinity,-Infinity,659.0,740.0,738.0,-Infinity,-Infinity,323.0,-Infinity,338.0,
ud,org.apache.cxf.jaxws_SeverityScore,1.0,1.0,1.0,1.0,1.0,2.0,4.0,5.0,-Infinity,-Infinity,-Infinity,
ud,org.apache.cxf.jaxws_PageRank,7.26960099307388,7.19990236895104,7.026643338367283,6.4854451390186405,6.6230003390879,6.940043281614226,10.684789368625909,10.552443005337528,-Infinity,-Infinity,-Infinity,
ud,org.apache.cxf.jaxws_NumSetOfElement,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,-Infinity,-Infinity,-Infinity,
ud,org.apache.cxf.jaxws_TotNumOfSetOfElement,329.0,457.0,552.0,659.0,740.0,738.0,746.0,794.0,-Infinity,-Infinity,-Infinity,
cd,org.apache.cxf.annotations;org.apache.cxf.service.invoker;org.apache.cxf.transport;org.apache.cxf.ws.addressing;org.apache.cxf.helpers_SeverityScore,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,112.0,-Infinity,
cd,org.apache.cxf.annotations;org.apache.cxf.service.invoker;org.apache.cxf.transport;org.apache.cxf.ws.addressing;org.apache.cxf.helpers_PageRank,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,30.219254758261826,-Infinity,
cd,org.apache.cxf.annotations;org.apache.cxf.service.invoker;org.apache.cxf.transport;org.apache.cxf.ws.addressing;org.apache.cxf.helpers_NumSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,5.0,-Infinity,
cd,org.apache.cxf.annotations;org.apache.cxf.service.invoker;org.apache.cxf.transport;org.apache.cxf.ws.addressing;org.apache.cxf.helpers_TotNumOfSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,331.0,-Infinity,
cd,org.apache.cxf.binding;org.apache.cxf.wsdl11;org.apache.cxf.service.factory;org.apache.cxf.service.invoker;org.apache.cxf.frontend;org.apache.cxf.binding.soap;org.apache.cxf.binding.soap.interceptor_SeverityScore,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,510.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.apache.cxf.binding;org.apache.cxf.wsdl11;org.apache.cxf.service.factory;org.apache.cxf.service.invoker;org.apache.cxf.frontend;org.apache.cxf.binding.soap;org.apache.cxf.binding.soap.interceptor_PageRank,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,40.65961882948019,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.apache.cxf.binding;org.apache.cxf.wsdl11;org.apache.cxf.service.factory;org.apache.cxf.service.invoker;org.apache.cxf.frontend;org.apache.cxf.binding.soap;org.apache.cxf.binding.soap.interceptor_NumSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,7.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.apache.cxf.binding;org.apache.cxf.wsdl11;org.apache.cxf.service.factory;org.apache.cxf.service.invoker;org.apache.cxf.frontend;org.apache.cxf.binding.soap;org.apache.cxf.binding.soap.interceptor_TotNumOfSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,738.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.apache.cxf.jaxrs;org.apache.cxf.jaxrs.ext;org.apache.cxf.jaxrs.interceptor;org.apache.cxf.jaxrs.impl_SeverityScore,-Infinity,-Infinity,-Infinity,-Infinity,306.0,352.0,-Infinity,353.0,-Infinity,-Infinity,-Infinity,
cd,org.apache.cxf.jaxrs;org.apache.cxf.jaxrs.ext;org.apache.cxf.jaxrs.interceptor;org.apache.cxf.jaxrs.impl_PageRank,-Infinity,-Infinity,-Infinity,-Infinity,13.50062176026097,13.764583376721289,-Infinity,16.573530667588447,-Infinity,-Infinity,-Infinity,
cd,org.apache.cxf.jaxrs;org.apache.cxf.jaxrs.ext;org.apache.cxf.jaxrs.interceptor;org.apache.cxf.jaxrs.impl_NumSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,4.0,4.0,-Infinity,4.0,-Infinity,-Infinity,-Infinity,
cd,org.apache.cxf.jaxrs;org.apache.cxf.jaxrs.ext;org.apache.cxf.jaxrs.interceptor;org.apache.cxf.jaxrs.impl_TotNumOfSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,740.0,738.0,-Infinity,794.0,-Infinity,-Infinity,-Infinity,
cd,org.apache.cxf.binding.soap;org.apache.cxf.wsdl11;org.apache.cxf.service.factory;org.apache.cxf.service.invoker;org.apache.cxf.frontend;org.apache.cxf.binding.soap.interceptor_SeverityScore,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,483.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.apache.cxf.binding.soap;org.apache.cxf.wsdl11;org.apache.cxf.service.factory;org.apache.cxf.service.invoker;org.apache.cxf.frontend;org.apache.cxf.binding.soap.interceptor_PageRank,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,34.01568572865154,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.apache.cxf.binding.soap;org.apache.cxf.wsdl11;org.apache.cxf.service.factory;org.apache.cxf.service.invoker;org.apache.cxf.frontend;org.apache.cxf.binding.soap.interceptor_NumSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,6.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.apache.cxf.binding.soap;org.apache.cxf.wsdl11;org.apache.cxf.service.factory;org.apache.cxf.service.invoker;org.apache.cxf.frontend;org.apache.cxf.binding.soap.interceptor_TotNumOfSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,738.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.apache.cxf.binding;org.apache.cxf.wsdl11;org.apache.cxf.service.factory;org.apache.cxf.frontend;org.apache.cxf.jaxb;org.apache.cxf.service.model;org.apache.cxf.ws.addressing;org.apache.cxf.transport;org.apache.cxf.bus.extension_SeverityScore,214.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.apache.cxf.binding;org.apache.cxf.wsdl11;org.apache.cxf.service.factory;org.apache.cxf.frontend;org.apache.cxf.jaxb;org.apache.cxf.service.model;org.apache.cxf.ws.addressing;org.apache.cxf.transport;org.apache.cxf.bus.extension_PageRank,48.11100014677043,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.apache.cxf.binding;org.apache.cxf.wsdl11;org.apache.cxf.service.factory;org.apache.cxf.frontend;org.apache.cxf.jaxb;org.apache.cxf.service.model;org.apache.cxf.ws.addressing;org.apache.cxf.transport;org.apache.cxf.bus.extension_NumSetOfElement,9.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.apache.cxf.binding;org.apache.cxf.wsdl11;org.apache.cxf.service.factory;org.apache.cxf.frontend;org.apache.cxf.jaxb;org.apache.cxf.service.model;org.apache.cxf.ws.addressing;org.apache.cxf.transport;org.apache.cxf.bus.extension_TotNumOfSetOfElement,329.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
hl,org.apache.cxf.service.model_SeverityScore,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,1.0,-Infinity,1.0,
hl,org.apache.cxf.service.model_PageRank,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,172.2188408538631,-Infinity,179.45619888560302,
hl,org.apache.cxf.service.model_NumSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,32.0,-Infinity,30.0,
hl,org.apache.cxf.service.model_TotNumOfSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,323.0,-Infinity,338.0,
cd,org.apache.cxf.transport;org.apache.cxf;org.apache.cxf.ws.addressing;org.apache.cxf.endpoint;org.apache.cxf.interceptor;org.apache.cxf.phase;org.apache.cxf.message_SeverityScore,-Infinity,269.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.apache.cxf.transport;org.apache.cxf;org.apache.cxf.ws.addressing;org.apache.cxf.endpoint;org.apache.cxf.interceptor;org.apache.cxf.phase;org.apache.cxf.message_PageRank,-Infinity,59.43598437223906,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.apache.cxf.transport;org.apache.cxf;org.apache.cxf.ws.addressing;org.apache.cxf.endpoint;org.apache.cxf.interceptor;org.apache.cxf.phase;org.apache.cxf.message_NumSetOfElement,-Infinity,7.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.apache.cxf.transport;org.apache.cxf;org.apache.cxf.ws.addressing;org.apache.cxf.endpoint;org.apache.cxf.interceptor;org.apache.cxf.phase;org.apache.cxf.message_TotNumOfSetOfElement,-Infinity,457.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.apache.cxf.endpoint;org.apache.cxf.phase;org.apache.cxf.message_SeverityScore,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,72.0,-Infinity,
cd,org.apache.cxf.endpoint;org.apache.cxf.phase;org.apache.cxf.message_PageRank,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,24.480903106856218,-Infinity,
cd,org.apache.cxf.endpoint;org.apache.cxf.phase;org.apache.cxf.message_NumSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,3.0,-Infinity,
cd,org.apache.cxf.endpoint;org.apache.cxf.phase;org.apache.cxf.message_TotNumOfSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,331.0,-Infinity,
ud,org.apache.cxf.tools.common_SeverityScore,37.0,52.0,54.0,54.0,64.0,67.0,72.0,75.0,-Infinity,-Infinity,-Infinity,
ud,org.apache.cxf.tools.common_PageRank,11.63046823148025,28.77473351888935,14.532673574579995,14.830465753833758,15.003868505418072,15.43880771142137,13.221937155782491,13.51069018202651,-Infinity,-Infinity,-Infinity,
ud,org.apache.cxf.tools.common_NumSetOfElement,5.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,-Infinity,-Infinity,-Infinity,
ud,org.apache.cxf.tools.common_TotNumOfSetOfElement,329.0,457.0,552.0,659.0,740.0,738.0,746.0,794.0,-Infinity,-Infinity,-Infinity,
cd,org.apache.cxf.frontend;org.apache.cxf.wsdl11;org.apache.cxf.service.factory_SeverityScore,116.0,157.0,222.0,223.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.apache.cxf.frontend;org.apache.cxf.wsdl11;org.apache.cxf.service.factory_PageRank,13.729597990057066,13.991844568884716,14.552935251717187,18.035277116462336,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.apache.cxf.frontend;org.apache.cxf.wsdl11;org.apache.cxf.service.factory_NumSetOfElement,3.0,3.0,3.0,3.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.apache.cxf.frontend;org.apache.cxf.wsdl11;org.apache.cxf.service.factory_TotNumOfSetOfElement,329.0,457.0,552.0,659.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.apache.cxf.transport.http;org.apache.cxf.transport.servlet;org.apache.cxf.transport.servlet.servicelist_SeverityScore,-Infinity,-Infinity,-Infinity,-Infinity,248.0,302.0,317.0,274.0,-Infinity,-Infinity,-Infinity,
cd,org.apache.cxf.transport.http;org.apache.cxf.transport.servlet;org.apache.cxf.transport.servlet.servicelist_PageRank,-Infinity,-Infinity,-Infinity,-Infinity,9.374428349040132,9.49219735236435,8.694877932605205,9.526493932285971,-Infinity,-Infinity,-Infinity,
cd,org.apache.cxf.transport.http;org.apache.cxf.transport.servlet;org.apache.cxf.transport.servlet.servicelist_NumSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,3.0,3.0,3.0,3.0,-Infinity,-Infinity,-Infinity,
cd,org.apache.cxf.transport.http;org.apache.cxf.transport.servlet;org.apache.cxf.transport.servlet.servicelist_TotNumOfSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,740.0,738.0,746.0,794.0,-Infinity,-Infinity,-Infinity,
cd,org.apache.cxf.binding.soap;org.apache.cxf.binding.soap.wsdl11;org.apache.cxf.tools.util;org.apache.cxf.tools.common;org.apache.cxf.test;org.apache.cxf.wsdl11;org.apache.cxf.service.factory;org.apache.cxf.service.invoker;org.apache.cxf.frontend;org.apache.cxf.binding.soap.interceptor_SeverityScore,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,575.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.apache.cxf.binding.soap;org.apache.cxf.binding.soap.wsdl11;org.apache.cxf.tools.util;org.apache.cxf.tools.common;org.apache.cxf.test;org.apache.cxf.wsdl11;org.apache.cxf.service.factory;org.apache.cxf.service.invoker;org.apache.cxf.frontend;org.apache.cxf.binding.soap.interceptor_PageRank,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,41.75025653532377,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.apache.cxf.binding.soap;org.apache.cxf.binding.soap.wsdl11;org.apache.cxf.tools.util;org.apache.cxf.tools.common;org.apache.cxf.test;org.apache.cxf.wsdl11;org.apache.cxf.service.factory;org.apache.cxf.service.invoker;org.apache.cxf.frontend;org.apache.cxf.binding.soap.interceptor_NumSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,10.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.apache.cxf.binding.soap;org.apache.cxf.binding.soap.wsdl11;org.apache.cxf.tools.util;org.apache.cxf.tools.common;org.apache.cxf.test;org.apache.cxf.wsdl11;org.apache.cxf.service.factory;org.apache.cxf.service.invoker;org.apache.cxf.frontend;org.apache.cxf.binding.soap.interceptor_TotNumOfSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,738.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.apache.cxf.binding;org.apache.cxf.endpoint;org.apache.cxf.service;org.apache.cxf.service.model;org.apache.cxf.wsdl;org.apache.cxf.transport;org.apache.cxf.ws.addressing_SeverityScore,-Infinity,-Infinity,-Infinity,441.0,396.0,503.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.apache.cxf.binding;org.apache.cxf.endpoint;org.apache.cxf.service;org.apache.cxf.service.model;org.apache.cxf.wsdl;org.apache.cxf.transport;org.apache.cxf.ws.addressing_PageRank,-Infinity,-Infinity,-Infinity,68.45326718933583,72.27456001004022,74.43787334169885,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.apache.cxf.binding;org.apache.cxf.endpoint;org.apache.cxf.service;org.apache.cxf.service.model;org.apache.cxf.wsdl;org.apache.cxf.transport;org.apache.cxf.ws.addressing_NumSetOfElement,-Infinity,-Infinity,-Infinity,7.0,7.0,7.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
